"order_id","customer_id","order_date","order_month","order_revenue","is_return","country"
"574868",13824,2011-11-07 12:41:00.000 +0200,2011-11-01,25398,N,United Kingdom
"574869",12708,2011-11-07 12:44:00.000 +0200,2011-11-01,26295,N,Germany
"574870",17811,2011-11-07 12:52:00.000 +0200,2011-11-01,15267,N,United Kingdom
"574871",14527,2011-11-07 12:56:00.000 +0200,2011-11-01,14585,N,United Kingdom
"574873",16362,2011-11-07 13:01:00.000 +0200,2011-11-01,21509,N,United Kingdom
"574874",14911,2011-11-07 13:06:00.000 +0200,2011-11-01,23536,N,EIRE
"574877",16637,2011-11-07 13:17:00.000 +0200,2011-11-01,29154,N,United Kingdom
"574878",14653,2011-11-07 13:18:00.000 +0200,2011-11-01,12054,N,United Kingdom
"574879",13014,2011-11-07 13:22:00.000 +0200,2011-11-01,7650,N,United Kingdom
"574880",18016,2011-11-07 13:25:00.000 +0200,2011-11-01,25955,N,United Kingdom
"574881",12832,2011-11-07 13:30:00.000 +0200,2011-11-01,11523,N,United Kingdom
"574882",13599,2011-11-07 13:45:00.000 +0200,2011-11-01,44204,N,United Kingdom
"574883",14623,2011-11-07 13:56:00.000 +0200,2011-11-01,16045,N,United Kingdom
"574884",15291,2011-11-07 13:57:00.000 +0200,2011-11-01,20400,N,United Kingdom
"574885",12472,2011-11-07 14:01:00.000 +0200,2011-11-01,25026,N,Germany
"574887",13717,2011-11-07 14:13:00.000 +0200,2011-11-01,18748,N,United Kingdom
"574888",16353,2011-11-07 14:21:00.000 +0200,2011-11-01,63750,N,United Kingdom
"574889",16353,2011-11-07 14:22:00.000 +0200,2011-11-01,21345,N,United Kingdom
"574890",18229,2011-11-07 14:23:00.000 +0200,2011-11-01,29328,N,United Kingdom
"574891",14606,2011-11-07 14:28:00.000 +0200,2011-11-01,10455,N,United Kingdom
"574892",14700,2011-11-07 14:40:00.000 +0200,2011-11-01,65400,N,United Kingdom
"574893",18036,2011-11-07 14:40:00.000 +0200,2011-11-01,14943,N,United Kingdom
"574895",16570,2011-11-07 14:44:00.000 +0200,2011-11-01,41314,N,United Kingdom
"574896",17014,2011-11-07 14:51:00.000 +0200,2011-11-01,16576,N,United Kingdom
"574898",16242,2011-11-07 15:07:00.000 +0200,2011-11-01,75182,N,United Kingdom
"574899",14426,2011-11-07 15:10:00.000 +0200,2011-11-01,17755,N,United Kingdom
"574901",17158,2011-11-07 15:15:00.000 +0200,2011-11-01,56842,N,United Kingdom
"574903",17302,2011-11-07 15:27:00.000 +0200,2011-11-01,33547,N,United Kingdom
"574907",17043,2011-11-07 15:33:00.000 +0200,2011-11-01,61076,N,United Kingdom
"574908",16009,2011-11-07 15:37:00.000 +0200,2011-11-01,8276,N,United Kingdom
"574909",13673,2011-11-07 15:40:00.000 +0200,2011-11-01,20034,N,United Kingdom
"574910",16348,2011-11-07 15:44:00.000 +0200,2011-11-01,20672,N,United Kingdom
"574911",14073,2011-11-07 15:49:00.000 +0200,2011-11-01,15104,N,United Kingdom
"574913",13323,2011-11-07 16:00:00.000 +0200,2011-11-01,9770,N,United Kingdom
"574914",17109,2011-11-07 16:16:00.000 +0200,2011-11-01,17143,N,United Kingdom
"574915",16779,2011-11-07 16:17:00.000 +0200,2011-11-01,74358,N,United Kingdom
"574916",16790,2011-11-07 16:19:00.000 +0200,2011-11-01,16596,N,United Kingdom
"574917",14135,2011-11-07 16:30:00.000 +0200,2011-11-01,38674,N,United Kingdom
"574919",16241,2011-11-07 16:33:00.000 +0200,2011-11-01,9096,N,United Kingdom
"574920",13985,2011-11-07 16:34:00.000 +0200,2011-11-01,39936,N,United Kingdom
"574921",16070,2011-11-07 16:36:00.000 +0200,2011-11-01,68685,N,United Kingdom
"574923",17757,2011-11-07 16:40:00.000 +0200,2011-11-01,16656,N,United Kingdom
"574933",18150,2011-11-07 16:49:00.000 +0200,2011-11-01,14196,N,United Kingdom
"574934",16717,2011-11-07 16:50:00.000 +0200,2011-11-01,28048,N,United Kingdom
"574935",13199,2011-11-07 16:54:00.000 +0200,2011-11-01,30104,N,United Kingdom
"574936",13066,2011-11-07 17:06:00.000 +0200,2011-11-01,14056,N,United Kingdom
"574937",15344,2011-11-07 17:08:00.000 +0200,2011-11-01,15195,N,United Kingdom
"574938",14911,2011-11-07 17:15:00.000 +0200,2011-11-01,20690,N,EIRE
"574939",17109,2011-11-07 17:16:00.000 +0200,2011-11-01,1959,N,United Kingdom
"574940",14929,2011-11-07 17:21:00.000 +0200,2011-11-01,17798,N,United Kingdom
"574942",15330,2011-11-07 17:50:00.000 +0200,2011-11-01,39456,N,United Kingdom
"574943",13026,2011-11-08 07:52:00.000 +0200,2011-11-01,17064,N,United Kingdom
"574944",13710,2011-11-08 08:16:00.000 +0200,2011-11-01,12000,N,United Kingdom
"574945",15434,2011-11-08 08:18:00.000 +0200,2011-11-01,18990,N,United Kingdom
"574947",16422,2011-11-08 09:03:00.000 +0200,2011-11-01,75024,N,United Kingdom
"574948",15805,2011-11-08 09:07:00.000 +0200,2011-11-01,19200,N,United Kingdom
"574949",14360,2011-11-08 09:12:00.000 +0200,2011-11-01,21095,N,United Kingdom
"574951",15763,2011-11-08 09:44:00.000 +0200,2011-11-01,53968,N,United Kingdom
"574952",13924,2011-11-08 09:47:00.000 +0200,2011-11-01,17233,N,United Kingdom
"574953",16187,2011-11-08 09:50:00.000 +0200,2011-11-01,31636,N,United Kingdom
"574956",16732,2011-11-08 09:54:00.000 +0200,2011-11-01,60375,N,United Kingdom
"574958",14050,2011-11-08 10:00:00.000 +0200,2011-11-01,26038,N,United Kingdom
"574959",17886,2011-11-08 10:09:00.000 +0200,2011-11-01,41768,N,United Kingdom
"574960",17091,2011-11-08 10:17:00.000 +0200,2011-11-01,59424,N,United Kingdom
"574961",12971,2011-11-08 10:19:00.000 +0200,2011-11-01,9474,N,United Kingdom
"574962",15194,2011-11-08 10:26:00.000 +0200,2011-11-01,124023,N,United Kingdom
"574963",12919,2011-11-08 10:27:00.000 +0200,2011-11-01,33612,N,United Kingdom
"574964",13329,2011-11-08 10:29:00.000 +0200,2011-11-01,48480,N,United Kingdom
"574965",17964,2011-11-08 10:44:00.000 +0200,2011-11-01,18813,N,United Kingdom
"574966",14901,2011-11-08 10:50:00.000 +0200,2011-11-01,13264,N,United Kingdom
"574994",17870,2011-11-08 11:03:00.000 +0200,2011-11-01,13816,N,United Kingdom
"575003",15950,2011-11-08 11:09:00.000 +0200,2011-11-01,38049,N,United Kingdom
"575007",14140,2011-11-08 11:20:00.000 +0200,2011-11-01,51615,N,United Kingdom
"575017",17219,2011-11-08 11:25:00.000 +0200,2011-11-01,10856,N,United Kingdom
"575027",13199,2011-11-08 11:29:00.000 +0200,2011-11-01,12592,N,United Kingdom
"575034",15573,2011-11-08 11:38:00.000 +0200,2011-11-01,18710,N,United Kingdom
"575036",15249,2011-11-08 11:45:00.000 +0200,2011-11-01,40755,N,United Kingdom
"575037",16066,2011-11-08 11:51:00.000 +0200,2011-11-01,32695,N,United Kingdom
"575038",18135,2011-11-08 11:51:00.000 +0200,2011-11-01,17184,N,United Kingdom
"575039",15005,2011-11-08 11:53:00.000 +0200,2011-11-01,32011,N,United Kingdom
"575040",13381,2011-11-08 11:58:00.000 +0200,2011-11-01,58112,N,United Kingdom
"575041",17289,2011-11-08 12:01:00.000 +0200,2011-11-01,33593,N,United Kingdom
"575043",13047,2011-11-08 12:06:00.000 +0200,2011-11-01,495,N,United Kingdom
"575045",14910,2011-11-08 12:09:00.000 +0200,2011-11-01,10164,N,United Kingdom
"575046",15039,2011-11-08 12:09:00.000 +0200,2011-11-01,23700,N,United Kingdom
"575049",12721,2011-11-08 12:13:00.000 +0200,2011-11-01,53422,N,France
"575050",16505,2011-11-08 12:14:00.000 +0200,2011-11-01,77760,N,United Kingdom
"575051",15957,2011-11-08 12:14:00.000 +0200,2011-11-01,36463,N,United Kingdom
"575053",16945,2011-11-08 12:18:00.000 +0200,2011-11-01,5660,N,United Kingdom
"575054",16945,2011-11-08 12:18:00.000 +0200,2011-11-01,33174,N,United Kingdom
"575059",14071,2011-11-08 12:25:00.000 +0200,2011-11-01,11933,N,United Kingdom
"575060",13089,2011-11-08 12:29:00.000 +0200,2011-11-01,109529,N,United Kingdom
"575061",14524,2011-11-08 12:29:00.000 +0200,2011-11-01,11190,N,United Kingdom
"575062",17651,2011-11-08 12:30:00.000 +0200,2011-11-01,30328,N,United Kingdom
"575063",16764,2011-11-08 12:32:00.000 +0200,2011-11-01,34592,N,United Kingdom
"575066",13668,2011-11-08 12:42:00.000 +0200,2011-11-01,12824,N,United Kingdom
"575067",12583,2011-11-08 12:45:00.000 +0200,2011-11-01,70821,N,France
"575068",14282,2011-11-08 12:46:00.000 +0200,2011-11-01,24970,N,United Kingdom
"575069",17637,2011-11-08 12:51:00.000 +0200,2011-11-01,15483,N,United Kingdom
"575070",17841,2011-11-08 12:58:00.000 +0200,2011-11-01,72090,N,United Kingdom
"575071",12990,2011-11-08 13:01:00.000 +0200,2011-11-01,14560,N,United Kingdom
"575072",14560,2011-11-08 13:10:00.000 +0200,2011-11-01,6060,N,United Kingdom
"575073",13975,2011-11-08 13:10:00.000 +0200,2011-11-01,70506,N,United Kingdom
"575074",15356,2011-11-08 13:11:00.000 +0200,2011-11-01,15004,N,United Kingdom
"575075",13975,2011-11-08 13:19:00.000 +0200,2011-11-01,25720,N,United Kingdom
"575076",16639,2011-11-08 13:20:00.000 +0200,2011-11-01,63363,N,United Kingdom
"575077",15406,2011-11-08 13:22:00.000 +0200,2011-11-01,23574,N,United Kingdom
"575078",17633,2011-11-08 13:25:00.000 +0200,2011-11-01,32034,N,United Kingdom
"575080",14676,2011-11-08 13:29:00.000 +0200,2011-11-01,24120,N,United Kingdom
"575083",18123,2011-11-08 13:31:00.000 +0200,2011-11-01,28580,N,United Kingdom
"575085",12849,2011-11-08 13:41:00.000 +0200,2011-11-01,28420,N,United Kingdom
"575086",16618,2011-11-08 13:52:00.000 +0200,2011-11-01,106770,N,United Kingdom
"575087",16549,2011-11-08 13:57:00.000 +0200,2011-11-01,22926,N,United Kingdom
"575088",13272,2011-11-08 14:00:00.000 +0200,2011-11-01,13560,N,United Kingdom
"575089",13437,2011-11-08 14:02:00.000 +0200,2011-11-01,39936,N,United Kingdom
"575090",17515,2011-11-08 14:04:00.000 +0200,2011-11-01,6387,N,United Kingdom
"575091",17160,2011-11-08 14:05:00.000 +0200,2011-11-01,51685,N,United Kingdom
"575117",12748,2011-11-08 14:22:00.000 +0200,2011-11-01,21113,N,United Kingdom
"575125",15043,2011-11-08 14:26:00.000 +0200,2011-11-01,53700,N,United Kingdom
"575127",13695,2011-11-08 14:26:00.000 +0200,2011-11-01,28544,N,United Kingdom
"575128",16837,2011-11-08 14:27:00.000 +0200,2011-11-01,47222,N,United Kingdom
"575129",13110,2011-11-08 14:30:00.000 +0200,2011-11-01,22823,N,United Kingdom
"575131",15208,2011-11-08 14:39:00.000 +0200,2011-11-01,16670,N,United Kingdom
"575132",18177,2011-11-08 14:44:00.000 +0200,2011-11-01,28470,N,United Kingdom
"575133",14667,2011-11-08 14:48:00.000 +0200,2011-11-01,14813,N,United Kingdom
"575134",14667,2011-11-08 14:49:00.000 +0200,2011-11-01,9770,N,United Kingdom
"575135",13928,2011-11-08 14:49:00.000 +0200,2011-11-01,11772,N,United Kingdom
"575136",15103,2011-11-08 14:53:00.000 +0200,2011-11-01,38693,N,United Kingdom
"575137",13090,2011-11-08 15:13:00.000 +0200,2011-11-01,174189,N,United Kingdom
"575139",16863,2011-11-08 15:26:00.000 +0200,2011-11-01,33855,N,United Kingdom
"575140",18198,2011-11-08 15:35:00.000 +0200,2011-11-01,30308,N,United Kingdom
"575141",15615,2011-11-08 15:35:00.000 +0200,2011-11-01,78729,N,United Kingdom
"575143",13643,2011-11-08 15:37:00.000 +0200,2011-11-01,24492,N,United Kingdom
"575144",12540,2011-11-08 15:38:00.000 +0200,2011-11-01,49055,N,Spain
"575145",14116,2011-11-08 15:40:00.000 +0200,2011-11-01,18290,N,United Kingdom
"575146",17313,2011-11-08 15:45:00.000 +0200,2011-11-01,227214,N,United Kingdom
"575147",17937,2011-11-08 15:45:00.000 +0200,2011-11-01,23460,N,United Kingdom
"575148",13867,2011-11-08 15:48:00.000 +0200,2011-11-01,42245,N,United Kingdom
"575149",16626,2011-11-08 15:59:00.000 +0200,2011-11-01,6856,N,United Kingdom
"575151",12395,2011-11-08 16:12:00.000 +0200,2011-11-01,23689,N,Belgium
"575152",16284,2011-11-08 16:12:00.000 +0200,2011-11-01,42243,N,United Kingdom
"575154",12395,2011-11-08 16:15:00.000 +0200,2011-11-01,20783,N,Belgium
"575163",17961,2011-11-08 16:28:00.000 +0200,2011-11-01,990,N,United Kingdom
"575164",18216,2011-11-08 16:55:00.000 +0200,2011-11-01,42640,N,United Kingdom
"575165",14342,2011-11-08 17:05:00.000 +0200,2011-11-01,7574,N,United Kingdom
"575166",17022,2011-11-08 17:09:00.000 +0200,2011-11-01,7100,N,United Kingdom
"575167",15153,2011-11-08 17:09:00.000 +0200,2011-11-01,30450,N,United Kingdom
"575168",15290,2011-11-08 17:19:00.000 +0200,2011-11-01,43528,N,United Kingdom
"575169",14367,2011-11-08 17:21:00.000 +0200,2011-11-01,55256,N,United Kingdom
"575170",17006,2011-11-08 17:42:00.000 +0200,2011-11-01,10885,N,United Kingdom
"575178",13798,2011-11-09 08:11:00.000 +0200,2011-11-01,34580,N,United Kingdom
"575179",14284,2011-11-09 08:11:00.000 +0200,2011-11-01,34315,N,United Kingdom
"575180",15187,2011-11-09 08:14:00.000 +0200,2011-11-01,30600,N,United Kingdom
"575181",14709,2011-11-09 08:21:00.000 +0200,2011-11-01,31200,N,United Kingdom
"575182",14709,2011-11-09 08:24:00.000 +0200,2011-11-01,3300,N,United Kingdom
"575183",13046,2011-11-09 08:36:00.000 +0200,2011-11-01,33610,N,United Kingdom
"575184",16839,2011-11-09 08:41:00.000 +0200,2011-11-01,45040,N,United Kingdom
"575185",14051,2011-11-09 08:50:00.000 +0200,2011-11-01,72570,N,United Kingdom
"575186",17611,2011-11-09 09:01:00.000 +0200,2011-11-01,24245,N,United Kingdom
"575187",16759,2011-11-09 09:06:00.000 +0200,2011-11-01,10795,N,United Kingdom
"575188",16759,2011-11-09 09:07:00.000 +0200,2011-11-01,31090,N,United Kingdom
"575189",13029,2011-11-09 09:13:00.000 +0200,2011-11-01,47430,N,United Kingdom
"575190",15189,2011-11-09 09:21:00.000 +0200,2011-11-01,51540,N,United Kingdom
"575191",18144,2011-11-09 09:22:00.000 +0200,2011-11-01,31500,N,United Kingdom
"575192",16205,2011-11-09 09:32:00.000 +0200,2011-11-01,21480,N,United Kingdom
"575193",12681,2011-11-09 09:34:00.000 +0200,2011-11-01,61855,N,France
"575194",16767,2011-11-09 09:38:00.000 +0200,2011-11-01,35946,N,United Kingdom
"575195",16767,2011-11-09 09:40:00.000 +0200,2011-11-01,27136,N,United Kingdom
"575196",16767,2011-11-09 09:41:00.000 +0200,2011-11-01,8320,N,United Kingdom
"575197",16767,2011-11-09 09:42:00.000 +0200,2011-11-01,4108,N,United Kingdom
"575198",12921,2011-11-09 09:47:00.000 +0200,2011-11-01,7125,N,United Kingdom
"575199",12921,2011-11-09 09:48:00.000 +0200,2011-11-01,72522,N,United Kingdom
"575200",12921,2011-11-09 09:50:00.000 +0200,2011-11-01,1248,N,United Kingdom
"575201",13629,2011-11-09 09:52:00.000 +0200,2011-11-01,72650,N,United Kingdom
"575202",13018,2011-11-09 10:14:00.000 +0200,2011-11-01,34098,N,United Kingdom
"575203",13018,2011-11-09 10:14:00.000 +0200,2011-11-01,4296,N,United Kingdom
"575204",15027,2011-11-09 10:16:00.000 +0200,2011-11-01,9918,N,United Kingdom
"575205",13147,2011-11-09 10:18:00.000 +0200,2011-11-01,23760,N,United Kingdom
"575206",14298,2011-11-09 10:26:00.000 +0200,2011-11-01,129656,N,United Kingdom
"575207",18172,2011-11-09 10:27:00.000 +0200,2011-11-01,31704,N,United Kingdom
"575208",18172,2011-11-09 10:27:00.000 +0200,2011-11-01,1560,N,United Kingdom
"575209",14214,2011-11-09 10:31:00.000 +0200,2011-11-01,4980,N,United Kingdom
"575210",14732,2011-11-09 10:32:00.000 +0200,2011-11-01,29607,N,United Kingdom
"575211",17377,2011-11-09 10:39:00.000 +0200,2011-11-01,24533,N,United Kingdom
"575212",14108,2011-11-09 10:41:00.000 +0200,2011-11-01,30658,N,United Kingdom
"575213",16210,2011-11-09 10:47:00.000 +0200,2011-11-01,171888,N,United Kingdom
"575214",16751,2011-11-09 10:48:00.000 +0200,2011-11-01,176472,N,United Kingdom
"575215",18109,2011-11-09 11:04:00.000 +0200,2011-11-01,19820,N,United Kingdom
"575216",13384,2011-11-09 11:04:00.000 +0200,2011-11-01,69952,N,United Kingdom
"575217",14794,2011-11-09 11:10:00.000 +0200,2011-11-01,12060,N,United Kingdom
"575218",16592,2011-11-09 11:16:00.000 +0200,2011-11-01,24787,N,United Kingdom
"575219",17511,2011-11-09 11:17:00.000 +0200,2011-11-01,693912,N,United Kingdom
"575220",17511,2011-11-09 11:19:00.000 +0200,2011-11-01,250600,N,United Kingdom
"575221",12949,2011-11-09 11:25:00.000 +0200,2011-11-01,62708,N,United Kingdom
"575222",16880,2011-11-09 11:33:00.000 +0200,2011-11-01,34764,N,United Kingdom
"575255",15769,2011-11-09 11:55:00.000 +0200,2011-11-01,197500,N,United Kingdom
"575256",13408,2011-11-09 11:58:00.000 +0200,2011-11-01,55044,N,United Kingdom
"575258",13623,2011-11-09 12:00:00.000 +0200,2011-11-01,18857,N,United Kingdom
"575269",17865,2011-11-09 12:08:00.000 +0200,2011-11-01,101734,N,United Kingdom
"575291",16656,2011-11-09 12:20:00.000 +0200,2011-11-01,10368,N,United Kingdom
"575296",16041,2011-11-09 12:25:00.000 +0200,2011-11-01,42660,N,United Kingdom
"575297",15134,2011-11-09 12:26:00.000 +0200,2011-11-01,17214,N,United Kingdom
"575298",17841,2011-11-09 12:29:00.000 +0200,2011-11-01,40082,N,United Kingdom
"575299",14691,2011-11-09 12:30:00.000 +0200,2011-11-01,34526,N,United Kingdom
"575300",13804,2011-11-09 12:30:00.000 +0200,2011-11-01,28134,N,United Kingdom
"575301",13804,2011-11-09 12:32:00.000 +0200,2011-11-01,4879,N,United Kingdom
"575302",17086,2011-11-09 12:32:00.000 +0200,2011-11-01,30796,N,United Kingdom
"575303",12893,2011-11-09 12:34:00.000 +0200,2011-11-01,16710,N,United Kingdom
"575304",17841,2011-11-09 12:38:00.000 +0200,2011-11-01,890,N,United Kingdom
"575305",14188,2011-11-09 12:45:00.000 +0200,2011-11-01,29860,N,United Kingdom
"575312",13588,2011-11-09 12:49:00.000 +0200,2011-11-01,22200,N,United Kingdom
"575317",17402,2011-11-09 13:12:00.000 +0200,2011-11-01,31290,N,United Kingdom
"575318",14921,2011-11-09 13:17:00.000 +0200,2011-11-01,39038,N,United Kingdom
"575319",14836,2011-11-09 13:26:00.000 +0200,2011-11-01,7605,N,United Kingdom
"575320",17011,2011-11-09 13:30:00.000 +0200,2011-11-01,22554,N,United Kingdom
"575321",15311,2011-11-09 13:34:00.000 +0200,2011-11-01,27541,N,United Kingdom
"575322",14543,2011-11-09 13:36:00.000 +0200,2011-11-01,31278,N,United Kingdom
"575323",15392,2011-11-09 13:37:00.000 +0200,2011-11-01,54298,N,United Kingdom
"575324",14240,2011-11-09 13:45:00.000 +0200,2011-11-01,61813,N,United Kingdom
"575325",17293,2011-11-09 13:46:00.000 +0200,2011-11-01,27034,N,United Kingdom
"575326",12532,2011-11-09 13:47:00.000 +0200,2011-11-01,23481,N,France
"575328",17857,2011-11-09 13:48:00.000 +0200,2011-11-01,264000,N,United Kingdom
"575329",17038,2011-11-09 13:50:00.000 +0200,2011-11-01,10106,N,United Kingdom
"575330",15152,2011-11-09 13:50:00.000 +0200,2011-11-01,29774,N,United Kingdom
"575331",13209,2011-11-09 13:52:00.000 +0200,2011-11-01,102131,N,United Kingdom
"575332",13209,2011-11-09 13:53:00.000 +0200,2011-11-01,8592,N,United Kingdom
"575333",13209,2011-11-09 13:54:00.000 +0200,2011-11-01,53875,N,United Kingdom
"575334",14493,2011-11-09 13:54:00.000 +0200,2011-11-01,43026,N,United Kingdom
"575335",12931,2011-11-09 13:56:00.000 +0200,2011-11-01,496120,N,United Kingdom
"575336",14968,2011-11-09 13:58:00.000 +0200,2011-11-01,13805,N,United Kingdom
"575337",17867,2011-11-09 14:11:00.000 +0200,2011-11-01,16843,N,United Kingdom
"575338",17867,2011-11-09 14:15:00.000 +0200,2011-11-01,1495,N,United Kingdom
"575339",15555,2011-11-09 14:29:00.000 +0200,2011-11-01,24867,N,United Kingdom
"575340",15485,2011-11-09 14:31:00.000 +0200,2011-11-01,118927,N,United Kingdom
"575342",17528,2011-11-09 14:44:00.000 +0200,2011-11-01,32197,N,United Kingdom
"575352",12504,2011-11-09 14:56:00.000 +0200,2011-11-01,21234,N,Germany
"575356",13882,2011-11-09 14:58:00.000 +0200,2011-11-01,4950,N,United Kingdom
"575360",16516,2011-11-09 14:59:00.000 +0200,2011-11-01,10170,N,United Kingdom
"575366",14621,2011-11-09 15:02:00.000 +0200,2011-11-01,43723,N,United Kingdom
"575367",15114,2011-11-09 15:05:00.000 +0200,2011-11-01,48560,N,United Kingdom
"575368",14482,2011-11-09 15:07:00.000 +0200,2011-11-01,21375,N,United Kingdom
"575369",16655,2011-11-09 15:09:00.000 +0200,2011-11-01,50028,N,United Kingdom
"575370",13522,2011-11-09 15:11:00.000 +0200,2011-11-01,12580,N,United Kingdom
"575371",14132,2011-11-09 15:11:00.000 +0200,2011-11-01,30560,N,United Kingdom
"575383",15986,2011-11-09 15:17:00.000 +0200,2011-11-01,16812,N,United Kingdom
"575384",17690,2011-11-09 15:17:00.000 +0200,2011-11-01,38321,N,United Kingdom
"575387",13992,2011-11-09 15:23:00.000 +0200,2011-11-01,7680,N,United Kingdom
"575388",12971,2011-11-09 15:30:00.000 +0200,2011-11-01,18804,N,United Kingdom
"575389",12971,2011-11-09 15:31:00.000 +0200,2011-11-01,9763,N,United Kingdom
"575390",12971,2011-11-09 15:31:00.000 +0200,2011-11-01,5532,N,United Kingdom
"575391",14354,2011-11-09 15:36:00.000 +0200,2011-11-01,8778,N,United Kingdom
"575392",14234,2011-11-09 15:42:00.000 +0200,2011-11-01,20948,N,United Kingdom
"575410",17705,2011-11-09 15:50:00.000 +0200,2011-11-01,38300,N,United Kingdom
"575415",16168,2011-11-09 15:51:00.000 +0200,2011-11-01,20750,N,United Kingdom
"575418",16986,2011-11-09 15:52:00.000 +0200,2011-11-01,8320,N,United Kingdom
"575433",16953,2011-11-09 15:54:00.000 +0200,2011-11-01,2080,N,United Kingdom
"575475",17702,2011-11-09 16:03:00.000 +0200,2011-11-01,48560,N,United Kingdom
"575476",15046,2011-11-09 16:10:00.000 +0200,2011-11-01,39323,N,United Kingdom
"575480",15594,2011-11-09 16:26:00.000 +0200,2011-11-01,18255,N,United Kingdom
"575481",15679,2011-11-09 16:28:00.000 +0200,2011-11-01,46765,N,United Kingdom
"575482",15916,2011-11-09 16:33:00.000 +0200,2011-11-01,29706,N,United Kingdom
"575483",16996,2011-11-09 16:43:00.000 +0200,2011-11-01,41518,N,United Kingdom
"575484",16670,2011-11-09 17:02:00.000 +0200,2011-11-01,48415,N,United Kingdom
"575485",18274,2011-11-09 17:03:00.000 +0200,2011-11-01,17592,N,United Kingdom
"575486",14911,2011-11-09 17:07:00.000 +0200,2011-11-01,82604,N,EIRE
"575487",15450,2011-11-09 17:11:00.000 +0200,2011-11-01,35064,N,United Kingdom
"575490",15031,2011-11-09 17:44:00.000 +0200,2011-11-01,22218,N,United Kingdom
"575491",15531,2011-11-09 17:47:00.000 +0200,2011-11-01,140281,N,United Kingdom
"575492",18236,2011-11-10 08:06:00.000 +0200,2011-11-01,9716,N,United Kingdom
"575493",18210,2011-11-10 08:39:00.000 +0200,2011-11-01,29077,N,United Kingdom
"575494",17500,2011-11-10 09:08:00.000 +0200,2011-11-01,3555,N,United Kingdom
"575495",14944,2011-11-10 09:09:00.000 +0200,2011-11-01,48250,N,United Kingdom
"575496",14944,2011-11-10 09:09:00.000 +0200,2011-11-01,18840,N,United Kingdom
"575497",14944,2011-11-10 09:10:00.000 +0200,2011-11-01,3468,N,United Kingdom
"575498",12708,2011-11-10 09:52:00.000 +0200,2011-11-01,1518,N,Germany
"575499",16003,2011-11-10 09:56:00.000 +0200,2011-11-01,52592,N,United Kingdom
"575500",16003,2011-11-10 09:57:00.000 +0200,2011-11-01,40421,N,United Kingdom
"575501",16218,2011-11-10 09:59:00.000 +0200,2011-11-01,44920,N,United Kingdom
"575502",16700,2011-11-10 10:10:00.000 +0200,2011-11-01,35778,N,United Kingdom
"575504",14895,2011-11-10 10:29:00.000 +0200,2011-11-01,74437,N,United Kingdom
"575507",17197,2011-11-10 10:32:00.000 +0200,2011-11-01,75291,N,United Kingdom
"575508",14646,2011-11-10 10:32:00.000 +0200,2011-11-01,800320,N,Netherlands
"575509",17101,2011-11-10 10:32:00.000 +0200,2011-11-01,47100,N,United Kingdom
"575510",14646,2011-11-10 10:33:00.000 +0200,2011-11-01,154912,N,Netherlands
"575512",14121,2011-11-10 10:36:00.000 +0200,2011-11-01,117523,N,United Kingdom
"575514",12541,2011-11-10 10:40:00.000 +0200,2011-11-01,33938,N,Spain
"575515",17315,2011-11-10 10:41:00.000 +0200,2011-11-01,42075,N,United Kingdom
"575516",17340,2011-11-10 10:45:00.000 +0200,2011-11-01,349995,N,United Kingdom
"575517",14562,2011-11-10 10:49:00.000 +0200,2011-11-01,29166,N,United Kingdom
"575519",12682,2011-11-10 10:53:00.000 +0200,2011-11-01,21453,N,France
"575520",17537,2011-11-10 10:56:00.000 +0200,2011-11-01,26692,N,United Kingdom
"575525",13983,2011-11-10 11:06:00.000 +0200,2011-11-01,12888,N,United Kingdom
"575563",17521,2011-11-10 11:22:00.000 +0200,2011-11-01,20278,N,United Kingdom
"575574",14606,2011-11-10 11:37:00.000 +0200,2011-11-01,11014,N,United Kingdom
"575576",16025,2011-11-10 11:45:00.000 +0200,2011-11-01,43966,N,United Kingdom
"575579",13081,2011-11-10 11:49:00.000 +0200,2011-11-01,7200,N,United Kingdom
"575581",12659,2011-11-10 11:53:00.000 +0200,2011-11-01,7386,N,France
"575582",16986,2011-11-10 11:55:00.000 +0200,2011-11-01,179000,N,United Kingdom
"575583",14456,2011-11-10 11:55:00.000 +0200,2011-11-01,22990,N,United Kingdom
"575584",12682,2011-11-10 11:55:00.000 +0200,2011-11-01,22758,N,France
"575586",12981,2011-11-10 12:00:00.000 +0200,2011-11-01,16236,N,United Kingdom
"575587",17461,2011-11-10 12:01:00.000 +0200,2011-11-01,37239,N,United Kingdom
"575589",14262,2011-11-10 12:05:00.000 +0200,2011-11-01,48014,N,United Kingdom
"575591",17791,2011-11-10 12:09:00.000 +0200,2011-11-01,10610,N,United Kingdom
"575593",14226,2011-11-10 12:12:00.000 +0200,2011-11-01,27471,N,United Kingdom
"575595",15452,2011-11-10 12:13:00.000 +0200,2011-11-01,8004,N,United Kingdom
"575602",17059,2011-11-10 12:27:00.000 +0200,2011-11-01,72980,N,United Kingdom
"575603",18125,2011-11-10 12:29:00.000 +0200,2011-11-01,19785,N,United Kingdom
"575604",16011,2011-11-10 12:32:00.000 +0200,2011-11-01,25620,N,United Kingdom
"575605",17188,2011-11-10 12:35:00.000 +0200,2011-11-01,30466,N,United Kingdom
"575607",14096,2011-11-10 12:37:00.000 +0200,2011-11-01,433028,N,United Kingdom
