"customer_id","lifetime_days","tenure_days","recency_days","frequency","monetary_usd","avg_order_value","avg_days_between_orders","order_count_last_30d","order_count_last_60d","value_segment","lifecycle_segment","is_churned"
17180,316,260,56,6,73808.00,12301.33,52,0,1,Mid-value,At-risk,0
17181,373,316,57,2,23803.00,11901.50,316,0,1,Low-value,At-risk,0
17183,105,98,7,8,307910.00,38488.75,14,3,7,High-value,Loyal,0
17186,60,14,46,2,14400.00,7200.00,14,0,2,Low-value,New,0
17187,226,0,226,1,20395.00,20395.00,,0,0,Low-value,Churned,1
17188,362,351,11,9,202448.00,22494.22,44,2,2,High-value,Loyal,0
17189,359,253,106,2,36089.00,18044.50,253,0,0,Mid-value,Churned,1
17190,207,149,58,3,24974.00,8324.67,75,0,1,Low-value,At-risk,0
17191,368,340,28,7,202744.00,28963.43,57,1,1,High-value,Loyal,0
17193,176,141,35,9,167446.00,18605.11,18,0,5,High-value,At-risk,0
17194,360,87,273,2,21267.00,10633.50,87,0,0,Low-value,Churned,1
17197,29,0,29,1,75291.00,75291.00,,1,1,Mid-value,New,0
17198,371,348,23,3,58242.00,19414.00,174,1,1,Mid-value,Loyal,0
17201,53,0,53,1,28114.00,28114.00,,0,1,Low-value,New,0
17203,60,25,35,6,345487.00,57581.17,5,0,6,High-value,New,0
17204,354,185,169,9,136101.00,15122.33,23,0,0,High-value,Churned,1
17205,53,0,53,1,38408.00,38408.00,,0,1,Mid-value,New,0
17206,53,0,53,1,20424.00,20424.00,,0,1,Low-value,New,0
17211,369,343,26,9,216134.00,24014.89,43,1,2,High-value,Loyal,0
17212,253,0,253,1,22685.00,22685.00,,0,0,Low-value,Churned,1
17213,366,326,40,11,261634.00,23784.91,33,0,2,High-value,At-risk,0
17214,359,299,60,7,92768.00,13252.57,50,0,1,Mid-value,At-risk,0
17217,234,0,234,1,10972.00,10972.00,,0,0,Low-value,Churned,1
17218,368,364,4,10,168359.00,16835.90,40,3,3,High-value,Loyal,0
17219,31,0,31,1,10856.00,10856.00,,0,1,Low-value,New,0
17220,364,340,24,14,311591.00,22256.50,26,2,3,High-value,Loyal,0
17221,36,29,7,2,32134.00,16067.00,29,1,2,Mid-value,New,0
17222,65,0,65,1,31353.00,31353.00,,0,0,Mid-value,New,0
17223,368,58,310,2,36316.00,18158.00,58,0,0,Mid-value,Churned,1
17226,308,0,308,1,38026.00,38026.00,,0,0,Mid-value,Churned,1
17227,368,350,18,6,57833.00,9638.83,70,1,2,Mid-value,Loyal,0
17228,372,357,15,8,164680.00,20585.00,51,2,2,High-value,Loyal,0
17229,142,46,96,2,31876.00,15938.00,46,0,0,Mid-value,Churned,1
17230,359,95,264,11,316733.00,28793.91,10,0,0,High-value,Churned,1
17231,361,349,12,14,279400.00,19957.14,27,2,2,High-value,Loyal,0
17232,14,12,2,2,34406.00,17203.00,12,2,2,Mid-value,New,0
17233,35,0,35,1,16838.00,16838.00,,0,1,Low-value,New,0
17234,182,0,182,1,14989.00,14989.00,,0,0,Low-value,Churned,1
17235,372,347,25,2,54628.00,27314.00,347,1,1,Mid-value,Loyal,0
17236,362,350,12,6,88580.00,14763.33,70,1,1,Mid-value,Loyal,0
17237,22,11,11,2,30146.00,15073.00,11,2,2,Low-value,New,0
17238,371,369,2,17,349923.00,20583.71,23,4,5,High-value,Loyal,0
17239,352,40,312,2,35727.00,17863.50,40,0,0,Mid-value,Churned,1
17242,180,72,108,2,108968.00,54484.00,72,0,0,Mid-value,Churned,1
17243,369,368,1,30,792547.00,26418.23,13,7,9,High-value,Loyal,0
17244,53,0,53,1,93222.00,93222.00,,0,1,Mid-value,New,0
17245,204,0,204,1,17145.00,17145.00,,0,0,Low-value,Churned,1
17247,15,0,15,1,22699.00,22699.00,,1,1,Low-value,New,0
17248,120,0,120,1,29408.00,29408.00,,0,0,Low-value,Churned,1
17250,261,258,3,2,34570.00,17285.00,258,1,1,Mid-value,Loyal,0
17251,362,0,362,1,24688.00,24688.00,,0,0,Low-value,Churned,1
17252,186,70,116,2,33001.00,16500.50,70,0,0,Mid-value,Churned,1
17253,18,0,18,1,16683.00,16683.00,,1,1,Low-value,New,0
17254,15,11,4,2,26363.00,13181.50,11,2,2,Low-value,New,0
17255,299,259,40,2,28014.00,14007.00,259,0,1,Low-value,At-risk,0
17256,312,205,107,2,24000.00,12000.00,205,0,0,Low-value,Churned,1
17259,368,220,148,2,51310.00,25655.00,220,0,0,Mid-value,Churned,1
17262,366,314,52,5,125147.00,25029.40,79,0,1,High-value,At-risk,0
17263,208,0,208,1,5588.00,5588.00,,0,0,Low-value,Churned,1
17265,180,42,138,2,51788.00,25894.00,42,0,0,Mid-value,Churned,1
17266,147,145,2,3,28380.00,9460.00,73,2,2,Low-value,Loyal,0
17267,127,0,127,2,31153.00,15576.50,0,0,0,Mid-value,Churned,1
17268,245,138,107,4,76364.00,19091.00,46,0,0,Mid-value,Churned,1
17272,262,220,42,5,207649.00,41529.80,55,0,2,High-value,At-risk,0
17274,35,0,35,1,10782.00,10782.00,,0,1,Low-value,New,0
17277,322,95,227,2,92747.00,46373.50,95,0,0,Mid-value,Churned,1
17278,241,0,241,1,24604.00,24604.00,,0,0,Low-value,Churned,1
17279,57,0,57,1,18594.00,18594.00,,0,1,Low-value,New,0
17282,299,169,130,3,167790.00,55930.00,85,0,0,High-value,Churned,1
17284,336,276,60,7,154190.00,22027.14,46,0,1,High-value,At-risk,0
17286,21,0,21,1,13994.00,13994.00,,1,1,Low-value,New,0
17287,372,346,26,7,103772.00,14824.57,58,1,1,Mid-value,Loyal,0
17288,358,349,9,7,135733.00,19390.43,58,2,2,High-value,Loyal,0
17289,180,149,31,4,90774.00,22693.50,50,0,3,Mid-value,At-risk,0
17290,16,13,3,2,49600.00,24800.00,13,2,2,Mid-value,New,0
17291,308,0,308,1,55080.00,55080.00,,0,0,Mid-value,Churned,1
17293,361,353,8,9,171033.00,19003.67,44,2,3,High-value,Loyal,0
17295,64,36,28,3,52999.00,17666.33,18,2,2,Mid-value,Active,0
17297,17,0,17,1,12053.00,12053.00,,1,1,Low-value,New,0
17298,124,23,101,2,48897.00,24448.50,23,0,0,Mid-value,Churned,1
17299,173,162,11,4,65661.00,16415.25,54,1,1,Mid-value,Loyal,0
17301,21,0,21,1,15199.00,15199.00,,1,1,Low-value,New,0
17302,305,291,14,6,109725.00,18287.50,58,1,2,Mid-value,Loyal,0
17303,361,0,361,1,22772.00,22772.00,,0,0,Low-value,Churned,1
17306,353,343,10,21,759525.00,36167.86,17,2,3,High-value,Loyal,0
17307,365,0,365,1,-15264.00,-15264.00,,0,0,Low-value,Churned,1
17309,95,0,95,1,7141.00,7141.00,,0,0,Low-value,Churned,1
17311,316,238,78,2,136217.00,68108.50,238,0,0,High-value,At-risk,0
17312,159,21,138,3,64430.00,21476.67,11,0,0,Mid-value,Churned,1
17313,31,14,17,2,223143.00,111571.50,14,1,2,High-value,New,0
17314,312,288,24,11,245635.00,22330.45,29,2,4,High-value,Loyal,0
17315,357,357,0,43,601145.00,13980.12,9,4,7,High-value,Loyal,0
17317,89,43,46,5,252402.00,50480.40,11,0,4,High-value,At-risk,0
17320,368,268,100,3,109460.00,36486.67,134,0,0,Mid-value,Churned,1
17321,67,59,8,2,60244.00,30122.00,59,1,1,Mid-value,Active,0
17323,292,277,15,9,86987.00,9665.22,35,3,3,Mid-value,Loyal,0
17324,366,349,17,4,91673.00,22918.25,116,2,2,Mid-value,Loyal,0
17325,280,0,280,1,9680.00,9680.00,,0,0,Low-value,Churned,1
17329,315,301,14,2,48342.00,24171.00,301,1,1,Mid-value,Loyal,0
17330,67,45,22,2,36390.00,18195.00,45,1,1,Mid-value,Active,0
17331,123,0,123,1,17520.00,17520.00,,0,0,Low-value,Churned,1
17333,85,0,85,1,42621.00,42621.00,,0,0,Mid-value,New,0
17334,308,7,301,3,23856.00,7952.00,4,0,0,Low-value,Churned,1
17337,310,159,151,7,175333.00,25047.57,27,0,0,High-value,Churned,1
17338,361,344,17,10,610548.00,61054.80,38,2,2,High-value,Loyal,0
17339,365,271,94,2,24336.00,12168.00,271,0,0,Low-value,Churned,1
17340,366,357,9,16,1097480.00,68592.50,24,2,2,High-value,Loyal,0
17341,366,210,156,3,59661.00,19887.00,105,0,0,Mid-value,Churned,1
17343,355,0,355,1,18986.00,18986.00,,0,0,Low-value,Churned,1
17344,46,0,46,1,13134.00,13134.00,,0,1,Low-value,New,0
17345,196,181,15,4,50457.00,12614.25,60,1,1,Mid-value,Loyal,0
17346,373,370,3,16,233992.00,14624.50,25,3,8,High-value,Loyal,0
17347,86,0,86,1,22896.00,22896.00,,0,0,Low-value,New,0
17348,297,283,14,5,113572.00,22714.40,71,2,3,Mid-value,Loyal,0
17349,179,0,179,1,9825.00,9825.00,,0,0,Low-value,Churned,1
17350,51,43,8,5,114146.00,22829.20,11,2,5,Mid-value,Active,0
17351,273,237,36,3,58337.00,19445.67,119,0,1,Mid-value,At-risk,0
17353,154,25,129,2,174000.00,87000.00,25,0,0,High-value,Churned,1
17354,50,0,50,1,139306.00,139306.00,,0,1,High-value,New,0
17356,311,0,311,1,17822.00,17822.00,,0,0,Low-value,Churned,1
17357,24,0,24,2,38061.00,19030.50,0,2,2,Mid-value,New,0
17358,355,52,303,2,34182.00,17091.00,52,0,0,Mid-value,Churned,1
17359,11,0,11,1,12786.00,12786.00,,1,1,Low-value,New,0
17360,184,167,17,3,52540.00,17513.33,84,2,2,Mid-value,Loyal,0
17361,291,242,49,3,48442.00,16147.33,121,0,1,Mid-value,At-risk,0
17362,309,70,239,2,30584.00,15292.00,70,0,0,Low-value,Churned,1
17364,331,331,0,12,411269.00,34272.42,30,5,5,High-value,Loyal,0
17365,332,320,12,8,461778.00,57722.25,46,1,2,High-value,Loyal,0
17367,238,0,238,1,15234.00,15234.00,,0,0,Low-value,Churned,1
17368,337,314,23,9,129304.00,14367.11,39,1,2,High-value,Loyal,0
17370,169,97,72,4,43088.00,10772.00,32,0,0,Mid-value,At-risk,0
17371,361,344,17,3,38816.00,12938.67,172,2,2,Mid-value,Loyal,0
17372,362,322,40,8,128030.00,16003.75,46,0,2,High-value,At-risk,0
17373,312,272,40,4,62424.00,15606.00,91,0,1,Mid-value,At-risk,0
17374,281,63,218,2,48047.00,24023.50,63,0,0,Mid-value,Churned,1
17375,361,171,190,4,35531.00,8882.75,57,0,0,Mid-value,Churned,1
17376,311,241,70,2,20320.00,10160.00,241,0,0,Low-value,At-risk,0
17377,373,350,23,21,346860.00,16517.14,18,3,9,High-value,Loyal,0
17379,11,0,11,1,29333.00,29333.00,,1,1,Low-value,New,0
17381,372,364,8,30,1852337.00,61744.57,13,2,2,High-value,Loyal,0
17382,65,0,65,1,519.00,519.00,,0,0,Low-value,New,0
17383,4,0,4,1,18205.00,18205.00,,1,1,Low-value,New,0
17384,219,200,19,2,33640.00,16820.00,200,1,1,Mid-value,Loyal,0
17385,14,0,14,1,25233.00,25233.00,,1,1,Low-value,New,0
17386,165,158,7,6,268642.00,44773.67,32,1,1,High-value,Loyal,0
17387,33,14,19,2,72206.00,36103.00,14,1,2,Mid-value,New,0
17388,287,210,77,4,125200.00,31300.00,70,0,0,High-value,At-risk,0
17389,339,339,0,43,2379552.00,55338.42,8,5,8,High-value,Loyal,0
17391,164,1,163,2,50880.00,25440.00,1,0,0,Mid-value,Churned,1
17392,358,52,306,2,36219.00,18109.50,52,0,0,Mid-value,Churned,1
17394,219,0,219,1,20387.00,20387.00,,0,0,Low-value,Churned,1
17396,371,332,39,8,731298.00,91412.25,47,0,1,High-value,At-risk,0
17397,22,0,22,2,61508.00,30754.00,0,2,2,Mid-value,New,0
17398,255,141,114,3,62278.00,20759.33,71,0,0,Mid-value,Churned,1
17400,353,227,126,5,195159.00,39031.80,57,0,0,High-value,Churned,1
17402,369,365,4,13,248454.00,19111.85,30,2,4,High-value,Loyal,0
17403,36,0,36,1,24781.00,24781.00,,0,1,Low-value,New,0
17404,360,356,4,18,3016177.00,167565.39,21,3,5,High-value,Loyal,0
17405,150,149,1,5,90287.00,18057.40,37,1,1,Mid-value,Loyal,0
17406,366,36,330,5,141925.00,28385.00,9,0,0,High-value,Churned,1
17408,163,0,163,1,3265.00,3265.00,,0,0,Low-value,Churned,1
17409,248,64,184,2,68005.00,34002.50,64,0,0,Mid-value,Churned,1
17410,215,199,16,5,116144.00,23228.80,50,1,3,Mid-value,Loyal,0
17411,365,353,12,4,74894.00,18723.50,118,1,1,Mid-value,Loyal,0
17412,372,370,2,7,116680.00,16668.57,62,2,3,Mid-value,Loyal,0
17414,184,141,43,2,77800.00,38900.00,141,0,1,Mid-value,At-risk,0
17415,79,0,79,1,33954.00,33954.00,,0,0,Mid-value,New,0
17416,281,252,29,9,659966.00,73329.56,32,1,1,High-value,Loyal,0
17418,323,281,42,2,43133.00,21566.50,281,0,1,Mid-value,At-risk,0
17419,367,356,11,14,376006.00,26857.57,27,2,4,High-value,Loyal,0
17420,373,323,50,3,56103.00,18701.00,162,0,1,Mid-value,At-risk,0
17422,296,280,16,10,184179.00,18417.90,31,1,1,High-value,Loyal,0
17423,217,172,45,4,66363.00,16590.75,57,0,2,Mid-value,At-risk,0
17425,60,41,19,2,75917.00,37958.50,41,1,2,Mid-value,Active,0
17426,282,278,4,7,456020.00,65145.71,46,3,3,High-value,Loyal,0
17427,71,0,71,1,10080.00,10080.00,,0,0,Low-value,New,0
17428,368,368,0,33,1600916.00,48512.61,12,3,5,High-value,Loyal,0
17429,218,98,120,4,45884.00,11471.00,33,0,0,Mid-value,Churned,1
17430,365,333,32,2,22796.00,11398.00,333,0,1,Low-value,At-risk,0
17431,313,0,313,1,40330.00,40330.00,,0,0,Mid-value,Churned,1
17432,37,19,18,2,35442.00,17721.00,19,1,2,Mid-value,New,0
17433,88,0,88,1,28777.00,28777.00,,0,0,Low-value,New,0
17434,85,83,2,9,213227.00,23691.89,10,4,7,High-value,Active,0
17436,226,225,1,2,21630.00,10815.00,225,1,1,Low-value,Loyal,0
17438,253,6,247,2,37830.00,18915.00,6,0,0,Mid-value,Churned,1
17440,247,100,147,5,17710.00,3542.00,25,0,0,Low-value,Churned,1
17442,365,336,29,10,217624.00,21762.40,37,1,2,High-value,Loyal,0
17443,219,0,219,1,53424.00,53424.00,,0,0,Mid-value,Churned,1
17444,172,25,147,3,285391.00,95130.33,13,0,0,High-value,Churned,1
17446,310,134,176,2,12090.00,6045.00,134,0,0,Low-value,Churned,1
17447,71,31,40,2,52803.00,26401.50,31,0,1,Mid-value,At-risk,0
17448,144,0,144,1,-428763.00,-428763.00,,0,0,Low-value,Churned,1
17449,359,357,2,8,223294.00,27911.75,51,1,3,High-value,Loyal,0
17450,367,359,8,55,12727201.00,231403.65,7,10,14,High-value,Loyal,0
17451,105,104,1,10,155598.00,15559.80,12,5,7,High-value,Loyal,0
17453,64,47,17,2,47727.00,23863.50,47,1,1,Mid-value,Active,0
17454,359,167,192,4,51564.00,12891.00,56,0,0,Mid-value,Churned,1
17455,203,0,203,1,13170.00,13170.00,,0,0,Low-value,Churned,1
17456,365,0,365,1,24986.00,24986.00,,0,0,Low-value,Churned,1
17457,339,213,126,5,166966.00,33393.20,53,0,0,High-value,Churned,1
17458,15,0,15,1,30894.00,30894.00,,1,1,Low-value,New,0
17459,60,17,43,2,61392.00,30696.00,17,0,2,Mid-value,New,0
17460,373,295,78,8,40727.00,5090.88,42,0,0,Mid-value,At-risk,0
17461,29,7,22,3,71998.00,23999.33,4,3,3,Mid-value,New,0
17462,284,233,51,3,63234.00,21078.00,117,0,2,Mid-value,At-risk,0
17463,313,297,16,6,169413.00,28235.50,59,1,2,High-value,Loyal,0
17464,158,0,158,1,28996.00,28996.00,,0,0,Low-value,Churned,1
17466,78,68,10,2,71918.00,35959.00,68,1,1,Mid-value,Active,0
17468,14,4,10,2,13700.00,6850.00,4,2,2,Low-value,New,0
17469,204,188,16,6,180904.00,30150.67,38,1,1,High-value,Loyal,0
17470,367,323,44,5,112507.00,22501.40,81,0,1,Mid-value,At-risk,0
17472,299,108,191,3,65758.00,21919.33,54,0,0,Mid-value,Churned,1
17475,79,0,79,1,18303.00,18303.00,,0,0,Low-value,New,0
17480,77,4,73,2,50651.00,25325.50,4,0,0,Mid-value,New,0
17481,93,90,3,5,118472.00,23694.40,23,2,4,Mid-value,Active,0
17483,183,118,65,3,41404.00,13801.33,59,0,0,Mid-value,At-risk,0
17486,261,0,261,1,35151.00,35151.00,,0,0,Mid-value,Churned,1
17489,212,154,58,2,35396.00,17698.00,154,0,1,Mid-value,At-risk,0
17490,176,176,0,11,183526.00,16684.18,18,5,5,High-value,Loyal,0
17491,367,366,1,11,342096.00,31099.64,37,2,3,High-value,Loyal,0
17492,248,0,248,1,37457.00,37457.00,,0,0,Mid-value,Churned,1
17495,38,31,7,2,45589.00,22794.50,31,1,2,Mid-value,Active,0
17496,358,0,358,1,24837.00,24837.00,,0,0,Low-value,Churned,1
17498,75,0,75,1,27222.00,27222.00,,0,0,Low-value,New,0
17499,289,0,289,1,57752.00,57752.00,,0,0,Mid-value,Churned,1
17500,29,12,17,3,4405.00,1468.33,6,3,3,Low-value,New,0
17501,220,0,220,2,25080.00,12540.00,0,0,0,Low-value,Churned,1
17502,29,20,9,4,60972.00,15243.00,7,4,4,Mid-value,New,0
17503,38,36,2,2,54366.00,27183.00,36,1,2,Mid-value,Active,0
17504,322,116,206,10,256276.00,25627.60,13,0,0,High-value,Churned,1
17505,205,44,161,2,97124.00,48562.00,44,0,0,Mid-value,Churned,1
17506,75,5,70,2,29429.00,14714.50,5,0,0,Low-value,New,0
17507,309,48,261,2,53187.00,26593.50,48,0,0,Mid-value,Churned,1
17508,280,0,280,1,38731.00,38731.00,,0,0,Mid-value,Churned,1
17509,63,6,57,11,572904.00,52082.18,1,0,5,High-value,New,0
17510,24,0,24,1,29714.00,29714.00,,1,1,Low-value,New,0
17511,373,371,2,46,8413739.00,182907.37,8,7,9,High-value,Loyal,0
17512,301,273,28,11,273860.00,24896.36,27,1,2,High-value,Loyal,0
17513,72,0,72,1,51320.00,51320.00,,0,0,Mid-value,New,0
17514,128,0,128,1,18588.00,18588.00,,0,0,Low-value,Churned,1
17515,318,287,31,4,57494.00,14373.50,96,0,1,Mid-value,At-risk,0
17516,285,270,15,5,74976.00,14995.20,68,1,1,Mid-value,Loyal,0
17517,308,0,308,1,15394.00,15394.00,,0,0,Low-value,Churned,1
17519,368,351,17,7,176833.00,25261.86,59,1,1,High-value,Loyal,0
17520,53,0,53,1,54681.00,54681.00,,0,1,Mid-value,New,0
17521,199,175,24,4,69928.00,17482.00,58,2,2,Mid-value,Loyal,0
17522,218,217,1,5,104776.00,20955.20,54,1,1,Mid-value,Loyal,0
17523,19,8,11,4,64140.00,16035.00,3,4,4,Mid-value,New,0
17524,361,0,361,1,11098.00,11098.00,,0,0,Low-value,Churned,1
17525,359,0,359,1,42270.00,42270.00,,0,0,Mid-value,Churned,1
17526,365,364,1,8,52157.00,6519.63,52,2,2,Mid-value,Loyal,0
17527,218,165,53,6,81812.00,13635.33,33,0,2,Mid-value,At-risk,0
17528,71,70,1,11,330574.00,30052.18,7,6,9,High-value,Active,0
17530,365,364,1,10,225183.00,22518.30,40,2,3,High-value,Loyal,0
17531,190,70,120,2,29345.00,14672.50,70,0,0,Low-value,Churned,1
17534,53,0,53,1,20068.00,20068.00,,0,1,Low-value,New,0
17535,280,0,280,1,16440.00,16440.00,,0,0,Low-value,Churned,1
17536,177,0,177,1,7650.00,7650.00,,0,0,Low-value,Churned,1
17537,303,274,29,2,84798.00,42399.00,274,1,1,Mid-value,Loyal,0
17538,25,0,25,1,9842.00,9842.00,,1,1,Low-value,New,0
17540,316,308,8,3,53611.00,17870.33,154,2,2,Mid-value,Loyal,0
17542,269,0,269,1,15707.00,15707.00,,0,0,Low-value,Churned,1
17545,43,0,43,3,51974.00,17324.67,0,0,3,Mid-value,New,0
17547,372,0,372,1,-1180.00,-1180.00,,0,0,Low-value,Churned,1
17548,373,156,217,3,-14148.00,-4716.00,78,0,0,Low-value,Churned,1
17549,51,28,23,2,14886.00,7443.00,28,1,2,Low-value,New,0
17550,243,46,197,3,25582.00,8527.33,23,0,0,Low-value,Churned,1
17551,359,0,359,1,26379.00,26379.00,,0,0,Low-value,Churned,1
17552,372,330,42,6,90996.00,15166.00,66,0,3,Mid-value,At-risk,0
17553,129,0,129,1,148760.00,148760.00,,0,0,High-value,Churned,1
17554,148,147,1,5,178523.00,35704.60,37,2,3,High-value,Loyal,0
17555,334,315,19,2,46132.00,23066.00,315,1,1,Mid-value,Loyal,0
17556,205,0,205,1,15790.00,15790.00,,0,0,Low-value,Churned,1
17557,81,67,14,3,52247.00,17415.67,34,1,2,Mid-value,Active,0
17560,310,216,94,5,76045.00,15209.00,54,0,0,Mid-value,Churned,1
17561,19,0,19,1,14631.00,14631.00,,1,1,Low-value,New,0
17562,173,159,14,8,101666.00,12708.25,23,1,2,Mid-value,Loyal,0
17564,80,56,24,3,44645.00,14881.67,28,1,2,Mid-value,Active,0
17566,25,17,8,2,79048.00,39524.00,17,2,2,Mid-value,New,0
17567,372,365,7,10,374652.00,37465.20,41,1,2,High-value,Loyal,0
17569,332,0,332,1,31381.00,31381.00,,0,0,Mid-value,Churned,1
17571,298,248,50,4,124639.00,31159.75,83,0,1,High-value,At-risk,0
17572,373,302,71,4,22675.00,5668.75,101,0,0,Low-value,At-risk,0
17573,93,64,29,4,36290.00,9072.50,21,1,1,Mid-value,Active,0
17574,242,0,242,1,14029.00,14029.00,,0,0,Low-value,Churned,1
17576,365,357,8,22,309591.00,14072.32,17,2,4,High-value,Loyal,0
17578,218,28,190,2,12474.00,6237.00,28,0,0,Low-value,Churned,1
17579,179,175,4,4,43066.00,10766.50,58,1,1,Mid-value,Loyal,0
17580,358,106,252,3,19682.00,6560.67,53,0,0,Low-value,Churned,1
17581,372,372,0,31,992854.00,32027.55,12,3,6,High-value,Loyal,0
17582,236,0,236,1,17527.00,17527.00,,0,0,Low-value,Churned,1
17584,127,120,7,3,104694.00,34898.00,60,2,2,Mid-value,Loyal,0
17585,338,229,109,4,110831.00,27707.75,76,0,0,Mid-value,Churned,1
17588,232,132,100,3,124020.00,41340.00,66,0,0,High-value,Churned,1
17589,240,180,60,4,237024.00,59256.00,60,0,1,High-value,At-risk,0
17590,40,38,2,3,142113.00,47371.00,19,2,3,High-value,Active,0
17591,367,294,73,8,126221.00,15777.63,42,0,0,High-value,At-risk,0
17593,352,349,3,6,380368.00,63394.67,70,1,1,High-value,Loyal,0
17594,254,169,85,2,97050.00,48525.00,169,0,0,Mid-value,At-risk,0
17595,37,25,12,2,35690.00,17845.00,25,1,2,Mid-value,New,0
17596,368,345,23,7,274189.00,39169.86,58,1,2,High-value,Loyal,0
17597,213,0,213,1,163739.00,163739.00,,0,0,High-value,Churned,1
17600,17,0,17,1,14808.00,14808.00,,1,1,Low-value,New,0
17601,239,0,239,1,10089.00,10089.00,,0,0,Low-value,Churned,1
17602,324,322,2,8,456572.00,57071.50,46,3,4,High-value,Loyal,0
17603,267,217,50,5,-141280.00,-28256.00,54,0,1,Low-value,At-risk,0
17604,312,95,217,2,26193.00,13096.50,95,0,0,Low-value,Churned,1
17608,33,0,33,2,19199.00,9599.50,0,0,2,Low-value,New,0
17609,327,287,40,6,100478.00,16746.33,57,0,2,Mid-value,At-risk,0
17611,361,358,3,19,371021.00,19527.42,20,4,6,High-value,Loyal,0
17612,297,244,53,10,199276.00,19927.60,27,0,1,High-value,At-risk,0
17613,305,283,22,17,430424.00,25319.06,18,3,5,High-value,Loyal,0
17614,57,0,57,1,35500.00,35500.00,,0,1,Mid-value,New,0
17615,222,92,130,3,31448.00,10482.67,46,0,0,Mid-value,Churned,1
17616,367,194,173,3,57120.00,19040.00,97,0,0,Mid-value,Churned,1
17618,362,357,5,3,86575.00,28858.33,179,1,1,Mid-value,Loyal,0
17619,312,0,312,1,20681.00,20681.00,,0,0,Low-value,Churned,1
17620,59,0,59,1,5084.00,5084.00,,0,1,Low-value,New,0
17621,354,333,21,4,133610.00,33402.50,111,1,1,High-value,Loyal,0
17623,32,0,32,1,51571.00,51571.00,,0,1,Mid-value,New,0
17624,218,204,14,2,73017.00,36508.50,204,1,1,Mid-value,Loyal,0
17625,257,239,18,4,193202.00,48300.50,80,1,2,High-value,Loyal,0
17628,81,0,81,1,7575.00,7575.00,,0,0,Low-value,New,0
17629,359,354,5,9,166343.00,18482.56,44,2,2,High-value,Loyal,0
17630,232,63,169,2,49226.00,24613.00,63,0,0,Mid-value,Churned,1
17631,232,231,1,3,44868.00,14956.00,116,1,1,Mid-value,Loyal,0
17633,359,328,31,6,124234.00,20705.67,66,0,1,High-value,At-risk,0
17634,337,301,36,9,207077.00,23008.56,38,0,2,High-value,At-risk,0
17636,19,11,8,2,24703.00,12351.50,11,2,2,Low-value,New,0
17637,115,84,31,2,48244.00,24122.00,84,0,1,Mid-value,At-risk,0
17639,276,0,276,1,10085.00,10085.00,,0,0,Low-value,Churned,1
17640,86,0,86,1,62166.00,62166.00,,0,0,Mid-value,New,0
17642,176,57,119,2,68205.00,34102.50,57,0,0,Mid-value,Churned,1
17643,373,0,373,1,9021.00,9021.00,,0,0,Low-value,Churned,1
17644,322,321,1,17,257341.00,15137.71,20,1,3,High-value,Loyal,0
17646,365,146,219,4,90098.00,22524.50,49,0,0,Mid-value,Churned,1
17647,65,0,65,1,10246.00,10246.00,,0,0,Low-value,New,0
17648,249,189,60,5,155258.00,31051.60,47,0,1,High-value,At-risk,0
17649,138,4,134,2,83906.00,41953.00,4,0,0,Mid-value,Churned,1
17650,21,0,21,1,16608.00,16608.00,,1,1,Low-value,New,0
17651,177,166,11,14,372377.00,26598.36,13,2,6,High-value,Loyal,0
17652,281,256,25,18,454471.00,25248.39,15,2,6,High-value,Loyal,0
17653,120,91,29,5,104790.00,20958.00,23,1,3,Mid-value,Loyal,0
17654,277,0,277,1,9847.00,9847.00,,0,0,Low-value,Churned,1
17655,366,356,10,8,238256.00,29782.00,51,1,2,High-value,Loyal,0
17656,128,55,73,5,142593.00,28518.60,14,0,0,High-value,At-risk,0
17658,211,201,10,3,47058.00,15686.00,101,2,2,Mid-value,Loyal,0
17659,372,369,3,14,282200.00,20157.14,28,3,4,High-value,Loyal,0
17660,141,0,141,1,17686.00,17686.00,,0,0,Low-value,Churned,1
17663,287,262,25,9,165219.00,18357.67,33,1,2,High-value,Loyal,0
17664,212,194,18,2,60464.00,30232.00,194,1,1,Mid-value,Loyal,0
17666,65,62,3,2,72816.00,36408.00,62,1,1,Mid-value,Active,0
17667,298,232,66,5,201753.00,40350.60,58,0,0,High-value,At-risk,0
17668,38,37,1,2,31715.00,15857.50,37,1,2,Mid-value,Active,0
17669,249,207,42,7,336136.00,48019.43,35,0,1,High-value,At-risk,0
17670,227,0,227,1,18302.00,18302.00,,0,0,Low-value,Churned,1
17671,365,350,15,6,128408.00,21401.33,70,1,1,High-value,Loyal,0
17672,309,266,43,4,256761.00,64190.25,89,0,2,High-value,At-risk,0
17673,320,319,1,7,144632.00,20661.71,53,2,2,High-value,Loyal,0
17674,368,294,74,2,46032.00,23016.00,294,0,0,Mid-value,At-risk,0
17675,367,366,1,41,1678412.00,40936.88,9,4,7,High-value,Loyal,0
17676,366,362,4,7,111729.00,15961.29,60,1,2,Mid-value,Loyal,0
17677,368,367,1,43,1526357.00,35496.67,9,3,9,High-value,Loyal,0
17678,263,0,263,1,29811.00,29811.00,,0,0,Low-value,Churned,1
17679,85,33,52,2,185603.00,92801.50,33,0,1,High-value,At-risk,0
17680,23,0,23,1,16928.00,16928.00,,1,1,Low-value,New,0
17682,368,358,10,7,237779.00,33968.43,60,1,1,High-value,Loyal,0
